sample_id,anno,codice_caseificio,data_seduta,path_fetta_primaria,path_grana_primaria,caption,n_attributi_usati,n_panelisti,tokens_usati,timestamp_generazione
TN304_2018-11-07,2018,TN304,2018-11-07,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-11-07\P1a_304_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-11-07\P1a_304_grana.bmp,"Il profumo è poco intenso ma positivo, con note di vegetale lesso e lattico cotto, risultando caratteristico ma poco complesso. Il sapore è salato e leggermente piccante, con un buon umami che pizzica al palato, sebbene risulti complessivamente nella norma inferiore. L'aroma presenta sentori di latte cotto e burro, accompagnati da un accenno di brodo di carne, risultando caratteristico ma poco complesso. La texture è asciutta e granulosa, con cristalli poco solubili e una leggera adesività. La struttura della pasta mostra una frattura profonda e irregolare, con la presenza di occhiature e una certa disomogeneità, evidenziando un grave difetto centrale. Il colore della pasta è chiaro, con qualche leggera macchia rosa e una certa disomogeneità. Lo spessore della crosta è variabile, con misure di 8 cm su un lato e 6 cm sull'altro.",7,8,1627,2026-03-09T17:48:43.111646
TN326_2022-01-19,2021,TN326,2022-01-19,07_captioning risultati grana Trentino\TrentinGrana\2021-2022_Trentingrana\2022-01-19_Seduta_13\P4a_TN326_152_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2021-2022_Trentingrana\2022-01-19_Seduta_13\P4a_TN326_152_grana.bmp,Il profumo è assente. Il sapore è caratterizzato da una nota di polvere. L'aroma presenta anch'esso una sensazione di polvere. La texture è asciutta. La struttura della pasta mostra una bella conformazione in metà forma.,4,2,909,2026-03-09T17:48:45.117249
TN311_2018-10-31,2018,TN311,2018-10-31,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-10-31\P4a_311_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-10-31\P4a_311_grana.bmp,"Il profumo è intenso e abbastanza equilibrato, con una nota dominante di latte cotto che, su un pezzo, vira verso il bruciato. Si percepiscono sentori di burro fuso, panna e un leggero fermentato, con un accenno animale. Il sapore si presenta dolce e sapido, con una nota quasi rinfrescante e una lieve acidità; tuttavia, alcuni panelisti segnalano una piccantezza eccessiva — difetto. L'aroma offre note di frutta fermentata e latte bruciato, accompagnate da burro e un accenno di brodo animale con erbe amare. La texture è umida e cedevole, con una buona presenza di microcristalli, anche se alcuni la definiscono scarsa. La struttura della pasta è mista e regolare, con una frattura discreta e una grana piuttosto bella, sebbene alcuni notino una frattura irregolare. Il colore della pasta è omogeneo, di tonalità gialla media, con tendenze al carico. Lo spessore della crosta è uniforme, mediamente di 1 cm.",7,11,1766,2026-03-09T17:48:50.312073
TN314_2020-09-09,2020,TN314,2020-09-09,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\I bimestre\2020-09-09_Seduta_02\P6a_TN314_Fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\I bimestre\2020-09-09_Seduta_02\P6a_TN314_Grana.bmp,"Il profumo è complesso, sebbene con un'intensità limitata. L'aroma presenta un lievissimo sentore, accompagnato da una nota di ragù. La texture è caratterizzata da molte fessure e una microocchiatura, con zone a grana grossolana molto limitate. [FINE]",4,4,977,2026-03-09T17:48:52.407915
TN311_2021-01-20,2020,TN311,2021-01-20,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\IV bimestre\2021-01-20_Seduta_18\P4_TN311_237_FETTA_A.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\IV bimestre\2021-01-20_Seduta_18\P4_TN311_237_GRANA_A.bmp,"Il profumo è caratterizzato da note di noce. Il sapore si presenta persistente con una sapidità importante. La texture è anche solubile, sebbene leggermente asciutta. [FINE]",4,2,920,2026-03-09T17:48:54.150763
TN311_2018-09-26,2018,TN311,2018-09-26,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-09-26\P4a_311_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-09-26\P4a_311_grana.bmp,"Il profumo è poco intenso, con note di burro cotto, brodo e un accenno vegetale che ricorda il burro fresco. Il sapore si presenta dolce e sapido, con una lieve piccantezza e una punta di amaro, anche se risulta sbilanciato verso il salato. L'aroma è meno complesso rispetto al profumo, con note di latte cotto e vegetali cotti, ma risulta comunque gradevole. La texture è umida e pastosa, con una certa solubilità, anche se presenta cristalli che lasciano una sensazione di sabbia fine in bocca. La struttura della pasta mostra una frattura abbastanza regolare, con una grana media e ben distribuita. Il colore della pasta è giallo carico e uniforme, mentre lo spessore della crosta è fine, con una leggera evidenza di colore bruno.",7,12,1768,2026-03-09T17:48:57.906830
TN323_2018-12-12,2018,TN323,2018-12-12,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-12-12\P2a_323_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-12-12\P2a_323_grana.bmp,"Il profumo è caratterizzato da un'insolita combinazione di insilato vegetale, note animali e un leggero sentore di burro fuso, con un accenno di brodo e una nota di vegetale balsamico. Il sapore si presenta equilibrato, con una dolcezza evidente e una leggera acidità, anche se alcuni panelisti segnalano una percezione di insipido. L'aroma è piacevole, con note di panna, vegetale e burro, accompagnate da un leggero cotto. La texture è morbida, ma tende a impastare, risultando poco granulosa e lasciando un residuo farinoso. La struttura della pasta mostra una microocchiatura centrale non fitta e una frattura regolare, con presenza di cristalli piccoli. Il colore della pasta è giallo intenso, omogeneo e carico, mentre lo spessore della crosta è spessa, con spigoli accentuati e una media di 12 mm.",7,10,1820,2026-03-09T17:49:02.364012
TN319_2020-12-09,2020,TN319,2020-12-09,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-09_Seduta_14\P4_TN319_236_FETTA_A.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-09_Seduta_14\P4_TN319_236_GRANA_A.bmp,"Il profumo è caratterizzato da una piacevole nota di nocciola. Il sapore si presenta con un retrogusto amaro, non dolce, evocando una certa complessità. La texture è molto irregolare, con una struttura che varia dall'inesistente al grossolano e presenta poca grana, evidenziando zone spagnole molto estese al centro della forma. [FINE]",4,4,1006,2026-03-09T17:49:04.700174
TN305_2022-06-08,2021,TN305,2022-06-08,07_captioning risultati grana Trentino\TrentinGrana\2021-2022_Trentingrana\2022-06-08_Seduta_28\P2a_TN305_159_Fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2021-2022_Trentingrana\2022-06-08_Seduta_28\P2a_TN305_159_Grana.bmp,"Il profumo è sgradevole, con una nota di puzza che compromette l'esperienza olfattiva. La struttura della pasta presenta una fessura sotto la frattura, suggerendo una possibile anomalia. Il colore della pasta è sicuro sotto piatto.",3,3,923,2026-03-09T17:49:06.655056
TN307_2019-12-06,2019,TN307,2019-12-06,07_captioning risultati grana Trentino\TrentinGrana\2019-2020_Trentingrana\III bimestre\2019-12-06_Seduta_15\P2a_TN307_Fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2019-2020_Trentingrana\III bimestre\2019-12-06_Seduta_15\P2a_TN307_Grana.bmp,"Il profumo è caratterizzato da una nota di lettiera, con un pezzo che presenta un pessimo odore — difetto. Il sapore offre un buon equilibrio, con una leggera acidità. L'aroma richiama nuovamente la lettiera. La texture mostra pochi cristalli.",4,4,935,2026-03-09T17:49:08.784958
TN306_2020-09-09,2020,TN306,2020-09-09,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\I bimestre\2020-09-09_Seduta_02\P4a_TN306_Fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\I bimestre\2020-09-09_Seduta_02\P4a_TN306_Grana.bmp,"Il profumo è molto vegetale, ma poco intenso e poco complesso. Il sapore presenta gusti ben percettibili, tuttavia il piccante e l'acre non sono equilibrati e risultano persistenti — difetto. L'aroma è leggerissimo con una nota fermentata. La texture mostra una serie di fessure sotto un piatto. Il colore della pasta presenta un alone centrale particolarmente rosato, con un bordo più tendente al giallo chiaro. Lo spessore della crosta è considerato buono.",6,7,1085,2026-03-09T17:49:11.766582
TN323_2019-04-03,2018,TN323,2019-04-03,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2019-04-03\P4a_323_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2019-04-03\P4a_323_grana.bmp,"Il profumo è caratterizzato da un'intensità medio-forte, con note di latte intero, panna e brodo di carne, accompagnate da sentori di fermentato e insilato di mais. Si percepiscono anche accenni di caramella mou e vegetali, con un finale fruttato e lattico fresco. Il sapore presenta una leggera piccantezza e amarezza, con una componente salata e acida ben equilibrata, anche se risulta un po' modesto. L'aroma è di latte cotto e pasta cotta, con leggere note di crosta e ossidato, risultando buono. La texture è friabile e asciutta, con una microstruttura fine e cristalli presenti, ma con un residuo sabbioso. La struttura della pasta mostra una frattura regolare e una grana fine, con qualche irregolarità. Il colore della pasta è paglierino carico e omogeneo. Lo spessore della crosta è medio, intorno ai 10 mm, con una caratterizzazione sfumata.",7,11,1871,2026-03-09T17:49:17.192393
TN338_2020-12-16,2020,TN338,2020-12-16,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-16_Seduta_15\P6_TN338_643_FETTA_A.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-16_Seduta_15\P6_TN338_643_GRANA_A.bmp,"Il profumo è caratterizzato da note di liquirizia e caramello, ma presenta anche un forte sentore di dado e glutammato, risultando spiacevole. Il sapore è descritto come troppo sapido e cremoso. L'aroma è indefinito e dolciastro, con rimandi al dado e al caramello, ma non riesce a richiamare l'essenza del formaggio grana. La texture mostra una microocchiatura diffusissima, con occhi di 1 o 2 mm molto diffusi su un lato e più piccoli al centro. Il colore della pasta è pallido.",5,6,1153,2026-03-09T17:49:20.387898
TN314_2018-11-21,2018,TN314,2018-11-21,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-11-21\P4a_314_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-11-21\P4a_314_grana.bmp,"Il profumo è caratterizzato da note di latte acido, yogurt e fruttato, con accenni vegetali e animali, ma presenta anche elementi negativi di sedano e marcio. Il sapore si distingue per un equilibrio medio, con salato e umami, ma tende all'amaro e presenta un sapore glutammato molto negativo. L'aroma rivela note di emmenthal e fruttato, ma è accompagnato da percezioni di marcio e vegetale, risultando piuttosto negativo. La texture è dura, con pochi granuli e una struttura pastosa poco solubile, mentre la struttura della pasta è stirata, con microocchiture e fratture irregolari. Il colore della pasta è carico e omogeneo, con tendenze al rosa e al giallo nocciola. Lo spessore della crosta è medio, con spigoli pronunciati e una misura variabile tra 10 e 12 mm.",7,10,1563,2026-03-09T17:49:24.980758
TN304_2020-01-08,2019,TN304,2020-01-08,07_captioning risultati grana Trentino\TrentinGrana\2019-2020_Trentingrana\IV bimestre\2020-01-08_Seduta_18\P2a_TN304_Fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2019-2020_Trentingrana\IV bimestre\2020-01-08_Seduta_18\P2a_TN304_Grana.bmp,"Il profumo è leggero e delicato, con note che si percepiscono in modo sottile. Il sapore presenta una piccantezza eccessiva — difetto, che potrebbe risultare poco equilibrata. L'aroma è descritto come molto leggero, senza particolari intensità. La texture è priva di cristalli, risultando quindi uniforme e liscia.",3,3,940,2026-03-09T17:49:27.317078
TN323_2018-09-19,2018,TN323,2018-09-19,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-09-19\P5a_323_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-09-19\P5a_323_grana.bmp,"Il profumo è caratterizzato da note lattiche bruciate e sentori di fermentato, con un accenno dolciastro e di cavolfiore cotto, che si mescolano a fragranze di grana e latte. Il sapore presenta una sapidità e umami elevati, con una piccantezza quasi bruciante in chiusura e un leggero retrogusto amaro, risultando complessivamente sbilanciato. La texture è eccellente, con cristalli ben percepibili e una sensazione friabile che lascia la bocca impastata. La struttura della pasta si presenta granulosa, con fratture irregolari e microocchiature, mentre il colore della pasta è giallo carico, non omogeneo e più intenso al centro. Lo spessore della crosta è nella norma, con una media di circa 10 mm, ma presenta irregolarità.",6,10,1561,2026-03-09T17:49:31.907398
TN311_2019-09-18,2019,TN311,2019-09-18,07_captioning risultati grana Trentino\TrentinGrana\2019-2020_Trentingrana\I bimestre\2019-09-18_Seduta_03\P1a_TN311_Fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2019-2020_Trentingrana\I bimestre\2019-09-18_Seduta_03\P1a_TN311_Grana.bmp,"Il profumo è caratterizzato da note di caffè e cacao amaro. L'aroma non risulta tipico del grana, presentando una peculiarità che potrebbe destare interesse. La pasta mostra una fascia bianca con una zona diffusa rosa, un aspetto che suscita qualche disappunto.",3,2,917,2026-03-09T17:49:34.173688
TN305_2019-02-13,2018,TN305,2019-02-13,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2019-02-13\P2a_305_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2019-02-13\P2a_305_grana.bmp,"Il profumo è caratterizzato da una frutta matura di intensità alta, accompagnata da note animali e un sentore di crosta e brodo, con una leggera ossidazione. Il sapore risulta dolce e salato, ma manca di pienezza e umami, presentando un equilibrio tra gusti, anche se la piccantezza è praticamente assente. L'aroma è dominato da frutta matura e odori fermentati, con una nota di latte cotto, ma non tipico del TrentinGrana. La texture è elastica e granulosa, ma asciutta, con una friabilità quasi nulla e una certa gommosità. La struttura della pasta è non omogenea, con aree stirate e profonde fratture, mentre il colore della pasta è carico e aranciato, con sfumature intense. Lo spessore della crosta è medio, di circa 12 mm, con spigoli pronunciati.",7,10,1770,2026-03-09T17:49:39.795672
TN323_2021-01-27,2020,TN323,2021-01-27,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\IV bimestre\2021-01-27_Seduta_19\P5_TN323_753_FETTA_A.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\IV bimestre\2021-01-27_Seduta_19\P5_TN323_753_GRANA_A.bmp,"Il profumo è pannoso ed elegante, con una moderata intensità. Il sapore risulta pungente, con una leggera nota di piccantezza, che potrebbe essere attribuita a un eccesso di sale. La texture si presenta un po' umida. La struttura della pasta mostra un centro differente dalle zone periferiche, con una microocchiatura al centro che conferisce alla pasta una consistenza quasi spugnosa e piccole aree spagnole di pochi millimetri.",4,6,1035,2026-03-09T17:49:42.959013
TN330_2019-03-26,2018,TN330,2019-03-26,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2019-03-26\P5a_330_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2019-03-26\P5a_330_grana.bmp,"Il profumo è caratterizzato da una nota di burro fuso e tostato, con un'intensità moderata, ma presenta anche un elemento fermentato che inizialmente risulta negativo. Il sapore si rivela acido e amaro, con una leggera piccantezza e una sapidità medio elevata, sebbene alcuni lo trovino insapore. L'aroma è poco intenso e poco caratteristico, con sentori di crosta di formaggio e una nota lattica di burro fuso, ma con un accenno di stantio. La texture è mediamente asciutta e granulosa, con granuli di tirosina percepibili, ma risulta poco solubile e con un residuo sabbioso. La struttura della pasta presenta una microocchiatura granulosa non omogenea e una frattura regolare, con zone spugnose e occhiature di dimensioni variabili. Il colore della pasta è carico, soprattutto al centro, e non omogeneo, con sfumature rosate. Lo spessore della crosta è spesso e non uniforme, con una media di 11 mm.",7,7,1827,2026-03-09T17:49:47.262285
TN323_2018-12-05,2018,TN323,2018-12-05,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-12-05\P5a_323_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-12-05\P5a_323_grana.bmp,"Il profumo è complesso e intenso, con note di burro cotto, crosta e un accenno di muffa, accompagnato da sentori di latte cotto e tostatura. Il sapore si presenta pieno e equilibrato, con una leggera dolcezza e una percezione di amaro e umami, culminando in un finale leggermente piccante. L'aroma è ricco, con sentori di panna, burro e tostatura, arricchito da note fruttate fermentate. La texture è asciutta e presenta cristalli evidenti, risultando comunque morbida e friabile. La struttura della pasta mostra una microocchiatura centrale ruvida, con zone spugnose e una buona presenza di grana fine. Il colore della pasta è giallo chiaro, con sfumature rosate e macchie disomogenee. Lo spessore della crosta è disomogeneo, con una media di 11 mm.",7,11,1840,2026-03-09T17:49:53.037864
TN326_2021-02-17,2020,TN326,2021-02-17,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\V bimestre\2021-02-17_Seduta_22\P4_TN326_285_FETTA_A.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\V bimestre\2021-02-17_Seduta_22\P4_TN326_285_GRANA_A.bmp,"Il profumo è poco intenso, con una nota di freschezza che si percepisce in modo discreto. Il sapore presenta una bassa intensità, ma risulta equilibrato, senza picchi marcati. La texture è fine e leggermente friabile, mentre la struttura della pasta si presenta con una microocchiatura ben distribuita. Il colore della pasta è paglierino ove chiaro. [FINE]",3,2,944,2026-03-09T17:49:55.933451
TN306_2018-11-21,2018,TN306,2018-11-21,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-11-21\P3a_306_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-11-21\P3a_306_grana.bmp,"Il profumo è intenso, equilibrato e caratteristico del grana, con note di fungo e latticini freschi, accompagnato da un piacevole sentore di latte cotto. Il sapore si presenta leggermente acido e piccante, con una salinità marcata e una leggera amarezza, risultando nel complesso molto sapido. L'aroma rivela sentori di grana e fieno, con note fermentate e un accenno di tostato, sebbene alcuni panelisti abbiano notato un retrogusto di mandorla amara e brodo animale. La texture è asciutta e granulosa, con pochi cristalli, mentre la struttura della pasta mostra una ruvida microocchiatura centrale e una presenza di fessurazioni, con una grana grossolana e aree spugnose. Il colore della pasta è disomogeneo, con leggeri aloni rosa centrali e sfumature che variano dal giallo verde al giallo carico. Lo spessore della crosta è sottile, con una media di 8 mm.",7,10,1641,2026-03-09T17:50:00.850344
TN316_2019-09-25,2019,TN316,2019-09-25,07_captioning risultati grana Trentino\TrentinGrana\2019-2020_Trentingrana\I bimestre\2019-09-25_Seduta_04\P4a_TN316_Fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2019-2020_Trentingrana\I bimestre\2019-09-25_Seduta_04\P4a_TN316_Grana.bmp,"Il profumo è caratterizzato da una nota vegetale balsamica, ma con un'intensità bassissima che risulta troppo delicata. L'aroma presenta una leggera sfumatura di cipolla. La texture della pasta è ruvida, con molte fratture sia piccole sotto piatto che grandi centrali, e si presenta sfogliata, con una piccola area spagnola concentrata su uno scalzo. Il colore della pasta mostra molte macchie rosa che conferiscono una particolare fascia. Lo spessore della crosta è disomogeneo, con evidenti rosure.",5,7,1073,2026-03-09T17:50:03.929966
TN338_2019-09-25,2019,TN338,2019-09-25,07_captioning risultati grana Trentino\TrentinGrana\2019-2020_Trentingrana\I bimestre\2019-09-25_Seduta_04\P6a_TN338_Fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2019-2020_Trentingrana\I bimestre\2019-09-25_Seduta_04\P6a_TN338_Grana.bmp,"Il profumo è acre. Il sapore presenta una tendenza dolce prevalente con una leggera astringenza. La struttura della pasta è stirata nella zona centrale, ma si evidenzia un'assenza di grana.",3,3,904,2026-03-09T17:50:05.885675
TN305_2020-09-09,2020,TN305,2020-09-09,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\I bimestre\2020-09-09_Seduta_02\P2a_TN305_Fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\I bimestre\2020-09-09_Seduta_02\P2a_TN305_Grana.bmp,"Il profumo è intenso, con note di nostrano e un leggero latte cotto. Il sapore è solo leggermente pronunciato. La texture presenta un occhio centrale di 2 cm di diametro e risulta poco granulosa. [FINE]",4,4,940,2026-03-09T17:50:07.751511
TN326_2021-02-03,2020,TN326,2021-02-03,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\IV bimestre\2021-02-03_Seduta_20\P6_TN326_231_FETTA_A.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\IV bimestre\2021-02-03_Seduta_20\P6_TN326_231_GRANA_A.bmp,"Il profumo è inizialmente caratterizzato da un odore non gradevole, che però scompare rapidamente. Il sapore risulta salato e acido, con una sensazione allappante, presentando una media complessità. La texture è leggermente poco solubile e faticosa. La struttura della pasta mostra innumerevoli spacchi e piccolissime fessure sul lato destro. Il colore della pasta presenta un leggero alone arancio dato dalla crosta.",5,6,1049,2026-03-09T17:50:10.452931
TN304_2022-05-18,2021,TN304,2022-05-18,07_captioning risultati grana Trentino\TrentinGrana\2021-2022_Trentingrana\2022-05-18_Seduta_26\P2a_TN304_234_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2021-2022_Trentingrana\2022-05-18_Seduta_26\P2a_TN304_234_grana.bmp,"Il profumo è minerale, con sentori di roccia. Il sapore risulta amaro ma insipido, mentre l'aroma si presenta piuttosto debole. La texture è molto asciutta.",4,2,906,2026-03-09T17:50:12.158335
TN319_2020-12-18,2020,TN319,2020-12-18,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-18_Seduta_16\P3_TN319_637_FETTA_A.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-18_Seduta_16\P3_TN319_637_GRANA_A.bmp,"Il profumo è assente. Il sapore risulta non dolce, con una nota di salinità eccessiva — difetto. L'aroma è poco piacevole e persistente. La texture ingrossa un pochetto, risultando molto compatta. La struttura della pasta presenta una parte centrale non strutturata. Il colore della pasta non è stato commentato. La crosta presenta un sottocrosta tendente al verde.",5,3,1001,2026-03-09T17:50:14.401983
TN314_2018-09-12,2018,TN314,2018-09-12,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-09-12\P4a_314_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2018-09-12\P4a_314_grana.bmp,"Il profumo è vegetale balsamico con note di brodo vegetale e burro fuso, accompagnato da sentori di latte cotto e un leggero sottobosco tostato. Il sapore tende all'amaro, con una leggera salinità e piccantezza, mentre prevale un'acidità equilibrata. L'aroma richiama la panna nostrana e il cotto, con una nota di siero. La texture è compatta e poco solubile, con una certa morbidezza e presenza di cristalli, risultando gommosa. La struttura della pasta è stirata, con frattura omogenea e una certa ruvidità che si perde verso il centro. Il colore della pasta è decisamente carico, con tonalità gialle sature e omogenee. Lo spessore della crosta è medio, variando tra 10 e 13 mm.",7,8,1540,2026-03-09T17:50:18.852318
TN305_2022-06-22,2021,TN305,2022-06-22,07_captioning risultati grana Trentino\TrentinGrana\2021-2022_Trentingrana\2022-06-22_Seduta_30\P2a_TN305_727_Fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2021-2022_Trentingrana\2022-06-22_Seduta_30\P2a_TN305_727_Grana.bmp,La texture è ingozza. La struttura della pasta presenta una consistenza scagliosa sotto un piatto. Lo spessore della crosta è caratterizzato da un colore di fondo carico.,3,2,887,2026-03-09T17:50:20.367032
TN338_2021-02-10,2020,TN338,2021-02-10,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\IV bimestre\2021-02-10_Seduta_21\P6_TN338_211_FETTA_A.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\IV bimestre\2021-02-10_Seduta_21\P6_TN338_211_GRANA_A.bmp,"Il profumo è intenso, con note di sedano e frutta come mela e pesca, anche se alcuni lo trovano eccessivamente vegetale cotto. Il sapore risulta acido su tutta la gamma. La texture è percepita come strana. La struttura della pasta presenta una frattura irregolare, con una pasta molto legata e compatta; il cuore si differenzia dalla periferia, mostrando una buona presenza di grana, anche se si nota una certa irregolarità. Il colore della pasta presenta un alone leggero. [FINE]",5,3,1060,2026-03-09T17:50:23.281146
TN307_2022-06-22,2021,TN307,2022-06-22,07_captioning risultati grana Trentino\TrentinGrana\2021-2022_Trentingrana\2022-06-22_Seduta_30\P3a_TN307_911_Fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2021-2022_Trentingrana\2022-06-22_Seduta_30\P3a_TN307_911_Grana.bmp,"Il sapore è disturbante. La struttura della pasta si presenta ottima al centro, ma risulta diversa in periferia, con una consistenza ruvida e una sensazione di falsamente granulosa, impaccata. Il colore della pasta è bianco pallido con un alone. [FINE]",3,4,935,2026-03-09T17:50:25.465849
TN330_2020-12-02,2020,TN330,2020-12-02,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-02_Seduta_13\P6_TN330_126_FETTA_A.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-02_Seduta_13\P6_TN330_126_GRANA_A.bmp,"Il profumo è caratterizzato da una nota di alcool. Il sapore risulta bruciante e presenta una componente umana, risultando eccessivo. La texture si presenta con piccole fessure sotto un piatto e una bella microocchiatura, ma evidenzia anche fessure. [FINE]",4,4,968,2026-03-09T17:50:27.607218
TN302_2020-12-09,2020,TN302,2020-12-09,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-09_Seduta_14\P1_TN302_390_FETTA_A.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-09_Seduta_14\P1_TN302_390_GRANA_A.bmp,"Il profumo è caratterizzato da note di yogurt alla frutta. Il sapore si presenta con una leggera piccantezza e una nota sapida. L'aroma è lievemente percepibile. La texture ingozza nel finale, mostrando una bella struttura. La struttura della pasta è descritta come disidratata, soprattutto nei piatti. Il colore della pasta non è proprio paglierino. [FINE]",6,3,1018,2026-03-09T17:50:30.001315
TN314_2020-12-02,2020,TN314,2020-12-02,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-02_Seduta_13\P4_TN314_713_FETTA_A.bmp,07_captioning risultati grana Trentino\TrentinGrana\2020-2021_Trentingrana\III bimestre\2020-12-02_Seduta_13\P4_TN314_713_GRANA_A.bmp,"Il profumo è caratterizzato da un'intensità moderata. Il sapore si presenta non dolce, con salato e amaro che spiccano leggermente. La struttura della pasta mostra microocchiature in striscia sottile, ma presenta anche spacchi e fessure su una parte della forma, compromettendo una struttura che altrimenti sarebbe buona, evidenziando segni di disidratazione e qualche fessura.",3,3,992,2026-03-09T17:50:32.387860
TN319_2019-01-16,2018,TN319,2019-01-16,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2019-01-16\P4a_319_fetta.bmp,07_captioning risultati grana Trentino\TrentinGrana\2018-2019_Trentingrana\2019-01-16\P4a_319_grana.bmp,"Il profumo è poco intenso e monotono, con note di brodo di carne, burro e panna, accompagnate da un leggero tostato. Il sapore presenta una sapidità contenuta e un umami marcato, con un equilibrio che tende verso una leggera nota piccante e un finale amaro. L'aroma è poco caratteristico, con sentori vegetali e di brodo di carne, e una predominanza di latte cotto e burro fuso. La texture è quasi gommosa, poco granulosa ma solubile, con una presenza di cristalli e una certa pastosità. La struttura della pasta è stirata, con microocchiature e fratture arrotondate. Il colore della pasta è carico, con tonalità grigiastre e macchie rosa non piccole. Lo spessore della crosta è variabile, con una parte molto sottile nei piatti e più spessa sugli scalzi.",7,11,2017,2026-03-09T17:50:37.052556
